,id,country_id,league_id,season,stage,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,home_player_X1,home_player_X2,home_player_X3,home_player_X4,home_player_X5,home_player_X6,home_player_X7,home_player_X8,home_player_X9,home_player_X10,home_player_X11,away_player_X1,away_player_X2,away_player_X3,away_player_X4,away_player_X5,away_player_X6,away_player_X7,away_player_X8,away_player_X9,away_player_X10,away_player_X11,home_player_Y1,home_player_Y2,home_player_Y3,home_player_Y4,home_player_Y5,home_player_Y6,home_player_Y7,home_player_Y8,home_player_Y9,home_player_Y10,home_player_Y11,away_player_Y1,away_player_Y2,away_player_Y3,away_player_Y4,away_player_Y5,away_player_Y6,away_player_Y7,away_player_Y8,away_player_Y9,away_player_Y10,away_player_Y11,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,goal,shoton,shotoff,foulcommit,card,cross,corner,possession,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,GBH,GBD,GBA,BSH,BSD,BSA,Date,HomeTeam,AwayTeam
4285,4286,1729,1729,2014/2015,34,1724319,8466,8586,2,2,1.0,2.0,4.0,6.0,8.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,2.0,4.0,6.0,8.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,35496.0,157838.0,26552.0,72665.0,46010.0,46893.0,160599.0,279490.0,303339.0,23792.0,41280.0,26295.0,361315.0,95509.0,37762.0,276121.0,500520.0,160448.0,174850.0,157723.0,110189.0,194165.0,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>80</event_incident_typefk><coordinates><value>27</value><value>5</value></coordinates><elapsed>29</elapsed><subtype>shot</subtype><player1>41280</player1><sortorder>7</sortorder><team>8466</team><id>4389422</id><n>119</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>406</event_incident_typefk><coordinates><value>22</value><value>65</value></coordinates><elapsed>43</elapsed><player2>194165</player2><subtype>header</subtype><player1>174850</player1><sortorder>4</sortorder><team>8586</team><id>4389531</id><n>177</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>406</event_incident_typefk><coordinates><value>24</value><value>6</value></coordinates><elapsed>65</elapsed><player2>23293</player2><subtype>header</subtype><player1>41280</player1><sortorder>1</sortorder><team>8466</team><id>4389793</id><n>269</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>393</event_incident_typefk><coordinates><value>14</value><value>66</value></coordinates><elapsed>70</elapsed><player2>361315</player2><subtype>shot</subtype><player1>110189</player1><sortorder>1</sortorder><team>8586</team><id>4389831</id><n>288</n><type>goal</type><goal_type>n</goal_type></value></goal>,<shoton><value><stats><blocked>1</blocked></stats><event_incident_typefk>61</event_incident_typefk><coordinates><value>22</value><value>21</value></coordinates><elapsed>24</elapsed><subtype>blocked_shot</subtype><player1>279490</player1><sortorder>0</sortorder><team>8466</team><n>76</n><type>shoton</type><id>4389368</id></value><value><stats><shoton>1</shoton></stats><event_incident_typefk>552</event_incident_typefk><coordinates><value>29</value><value>7</value></coordinates><elapsed>25</elapsed><subtype>big chance shot</subtype><player1>46893</player1><sortorder>1</sortorder><team>8466</team><n>82</n><type>shoton</type><id>4389374</id></value><value><stats><blocked>1</blocked></stats><event_incident_typefk>570</event_incident_typefk><coordinates><value>28</value><value>61</value></coordinates><elapsed>41</elapsed><subtype>big chance blocked</subtype><player1>160448</player1><sortorder>1</sortorder><team>8586</team><n>161</n><type>shoton</type><id>4389512</id></value><value><event_incident_typefk>876</event_incident_typefk><coordinates><value>18</value><value>66</value></coordinates><elapsed>58</elapsed><subtype>blocked_header</subtype><player1>110189</player1><sortorder>3</sortorder><team>8586</team><n>248</n><type>shoton</type><id>4389748</id></value><value><stats><blocked>1</blocked></stats><event_incident_typefk>61</event_incident_typefk><coordinates><value>26</value><value>56</value></coordinates><elapsed>78</elapsed><subtype>blocked_shot</subtype><player1>194165</player1><sortorder>0</sortorder><team>8586</team><n>301</n><type>shoton</type><id>4389880</id></value><value><event_incident_typefk>876</event_incident_typefk><coordinates><value>17</value><value>2</value></coordinates><elapsed>83</elapsed><subtype>blocked_header</subtype><player1>26552</player1><sortorder>1</sortorder><team>8466</team><n>320</n><type>shoton</type><id>4389919</id></value><value><stats><shoton>1</shoton></stats><elapsed_plus>4</elapsed_plus><event_incident_typefk>136</event_incident_typefk><coordinates><value>25</value><value>7</value></coordinates><elapsed>90</elapsed><subtype>header</subtype><player1>160599</player1><sortorder>13</sortorder><team>8466</team><n>359</n><type>shoton</type><id>4390073</id></value></shoton>,<shotoff><value><stats><shotoff>1</shotoff></stats><event_incident_typefk>47</event_incident_typefk><coordinates><value>22</value><value>6</value></coordinates><elapsed>32</elapsed><subtype>header</subtype><player1>41280</player1><sortorder>2</sortorder><team>8466</team><n>123</n><type>shotoff</type><id>4389441</id></value><value><stats><shotoff>1</shotoff></stats><event_incident_typefk>624</event_incident_typefk><coordinates><value>31</value><value>51</value></coordinates><elapsed>36</elapsed><subtype>bad shot</subtype><player1>110189</player1><sortorder>0</sortorder><team>8586</team><n>144</n><type>shotoff</type><id>4389475</id></value><value><stats><shotoff>1</shotoff></stats><event_incident_typefk>624</event_incident_typefk><coordinates><value>24</value><value>10</value></coordinates><elapsed>40</elapsed><subtype>bad shot</subtype><player1>23792</player1><sortorder>1</sortorder><team>8466</team><n>157</n><type>shotoff</type><id>4389500</id></value><value><stats><shotoff>1</shotoff></stats><event_incident_typefk>624</event_incident_typefk><coordinates><value>22</value><value>11</value></coordinates><elapsed>50</elapsed><subtype>bad shot</subtype><player1>23792</player1><sortorder>2</sortorder><team>8466</team><n>210</n><type>shotoff</type><id>4389686</id></value><value><stats><shotoff>1</shotoff></stats><event_incident_typefk>46</event_incident_typefk><coordinates><value>20</value><value>7</value></coordinates><elapsed>54</elapsed><subtype>shot</subtype><player1>23792</player1><sortorder>2</sortorder><team>8466</team><n>231</n><type>shotoff</type><id>4389716</id></value><value><stats><shotoff>1</shotoff></stats><event_incident_typefk>113</event_incident_typefk><coordinates><value>32</value><value>66</value></coordinates><elapsed>58</elapsed><subtype>post</subtype><player1>110189</player1><sortorder>1</sortorder><team>8586</team><n>244</n><type>shotoff</type><id>4389744</id></value><value><stats><shotoff>1</shotoff></stats><event_incident_typefk>9</event_incident_typefk><coordinates><value>12</value><value>12</value></coordinates><elapsed>60</elapsed><subtype>distance</subtype><player1>46010</player1><sortorder>0</sortorder><team>8466</team><n>250</n><type>shotoff</type><id>4389757</id></value><value><stats><shotoff>1</shotoff></stats><event_incident_typefk>9</event_incident_typefk><coordinates><value>13</value><value>58</value></coordinates><elapsed>64</elapsed><subtype>distance</subtype><player1>110189</player1><sortorder>2</sortorder><team>8586</team><n>260</n><type>shotoff</type><id>4389789</id></value><value><stats><shotoff>1</shotoff></stats><elapsed_plus>7</elapsed_plus><event_incident_typefk>47</event_incident_typefk><coordinates><value>20</value><value>5</value></coordinates><elapsed>90</elapsed><subtype>header</subtype><player1>26552</player1><sortorder>26</sortorder><team>8466</team><n>387</n><type>shotoff</type><id>4390146</id></value></shotoff>,<foulcommit><value><stats><foulscommitted>1</foulscommitted></stats><event_incident_typefk>320</event_incident_typefk><coordinates><value>7</value><value>61</value></coordinates><elapsed>8</elapsed><player2>72665</player2><subtype>pushing</subtype><player1>194165</player1><sortorder>0</sortorder><team>8586</team><n>29</n><type>foulcommit</type><id>4389230</id></value><value><stats><foulscommitted>1</foulscommitted></stats><event_incident_typefk>37</event_incident_typefk><coordinates><value>7</value><value>50</value></coordinates><elapsed>12</elapsed><player2>46010</player2><player1>157723</player1><sortorder>1</sortorder><team>8586</team><n>40</n><type>foulcommit</type><id>4389265</id></value><value><stats><foulscommitted>1</foulscommitted></stats><event_incident_typefk>37</event_incident_typefk><coordinates><value>42</value><value>16</value></coordinates><elapsed>14</elapsed><player2>276121</player2><player1>41280</player1><sortorder>0</sortorder><team>8466</team><n>45</n><type>foulcommit</type><id>4389275</id></value><value><stats><foulscommitted>1</foulscommitted></stats><event_incident_typefk>37</event_incident_typefk><coordinates><value>3</value><value>52</value></coordinates><elapsed>15</elapsed><player2>46010</player2><player1>361315</player1><sortorder>0</sortorder><team>8586</team><n>47</n><type>foulcommit</type><id>4389286</id></value><value><stats><foulscommitted>1</foulscommitted></stats><event_incident_typefk>728</event_incident_typefk><coordinates><value>43</value><value>31</value></coordinates><elapsed>18</elapsed><player2>303339</player2><subtype>pull</subtype><player1>500520</player1><sortorder>0</sortorder><team>8586</team><n>53</n><type>foulcommit</type><id>4389308</id></value><value><stats><foulscommitted>1</foulscommitted></stats><event_incident_typefk>37</event_incident_typefk><coordinates><value>29</value><value>22</value></coordinates><elapsed>18</elapsed><player2>194165</player2><player1>46893</player1><sortorder>4</sortorder><team>8466</team><n>61</n><type>foulcommit</type><id>4389320</id></value><value><stats><foulscommitted>1</foulscommitted></stats><event_incident_typefk>37</event_incident_typefk><coordinates><value>35</value><value>19</value></coordinates><elapsed>19</elapsed><player2>37762</player2><player1>41280</player1><sortorder>0</sortorder><team>8466</team><n>62</n><type>foulcommit</type><id>4389323</id></value><value><stats><foulscommitted>1</foulscommitted></stats><event_incident_typefk>37</event_incident_typefk><coordinates><value>32</value><value>25</value></coordinates><elapsed>31</elapsed><player2>41280</player2><player1>37762</player1><sortorder>0</sortorder><team>8586</team><n>115</n><type>foulcommit</type><id>4389435</id></value><value><stats><foulscommitted>1</foulscommitted></stats><event_incident_typefk>37</event_incident_typefk><coordinates><value>38</value><value>49</value></coordinates><elapsed>34</elapsed><player2>279490</player2><player1>276121</player1><sortorder>0</sortorder><team>8586</team><n>134</n><type>foulcommit</type><id>4389457</id></value><value><stats><foulscommitted>1</foulscommitted></stats><event_incident_typefk>37</event_incident_typefk><coordinates><value>18</value><value>43</value></coordinates><elapsed>47</elapsed><player2>500520</player2><player1>46893</player1><sortorder>0</sortorder><team>8466</team><n>197</n><type>foulcommit</type><id>4389658</id></value><value><stats><foulscommitted>1</foulscommitted></stats><event_incident_typefk>37</event_incident_typefk><coordinates><value>16</value><value>46</value></coordinates><elapsed>49</elapsed><player2>160448</player2><player1>46893</player1><sortorder>1</sortorder><team>8466</team><n>221</n><type>foulcommit</type><id>4389674</id></value><value><stats><foulscommitted>1</foulscommitted></stats><event_incident_typefk>37</event_incident_typefk><coordinates><value>3</value><value>48</value></coordinates><elapsed>63</elapsed><player2>174850</player2><player1>23792</player1><sortorder>0</sortorder><team>8466</team><n>255</n><type>foulcommit</type><id>4389782</id></value><value><stats><foulscommitted>1</foulscommitted></stats><event_incident_typefk>37</event_incident_typefk><coordinates><value>18</value><value>34</value></coordinates><elapsed>66</elapsed><player2>160448</player2><player1>23792</player1><sortorder>1</sortorder><team>8466</team><n>275</n><type>foulcommit</type><id>4389802</id></value><value><stats><foulscommitted>1</foulscommitted></stats><event_incident_typefk>37</event_incident_typefk><coordinates><value>31</value><value>13</value></coordinates><elapsed>82</elapsed><player2>303339</player2><player1>500520</player1><sortorder>0</sortorder><team>8586</team><n>316</n><type>foulcommit</type><id>4389908</id></value><value><stats><foulscommitted>1</foulscommitted></stats><event_incident_typefk>37</event_incident_typefk><coordinates><value>4</value><value>17</value></coordinates><elapsed>85</elapsed><player2>174850</player2><player1>26675</player1><sortorder>2</sortorder><team>8466</team><n>326</n><type>foulcommit</type><id>4389936</id></value><value><stats><foulscommitted>1</foulscommitted></stats><elapsed_plus>1</elapsed_plus><event_incident_typefk>37</event_incident_typefk><coordinates><value>17</value><value>48</value></coordinates><elapsed>90</elapsed><player2>160448</player2><player1>502420</player1><sortorder>5</sortorder><team>8466</team><n>342</n><type>foulcommit</type><id>4390024</id></value><value><stats><foulscommitted>1</foulscommitted></stats><elapsed_plus>3</elapsed_plus><event_incident_typefk>37</event_incident_typefk><coordinates><value>39</value><value>28</value></coordinates><elapsed>90</elapsed><player2>303339</player2><player1>41008</player1><sortorder>11</sortorder><team>8586</team><n>355</n><type>foulcommit</type><id>4390062</id></value><value><stats><foulscommitted>1</foulscommitted></stats><elapsed_plus>6</elapsed_plus><event_incident_typefk>37</event_incident_typefk><coordinates><value>7</value><value>17</value></coordinates><elapsed>90</elapsed><player2>23293</player2><player1>95509</player1><sortorder>21</sortorder><team>8586</team><n>372</n><type>foulcommit</type><id>4390121</id></value><value><stats><foulscommitted>1</foulscommitted></stats><event_incident_typefk>37</event_incident_typefk><coordinates><value>30</value><value>41</value></coordinates><elapsed>87</elapsed><player2>303339</player2><player1>160448</player1><sortorder>1</sortorder><team>8586</team><n>377</n><type>foulcommit</type><id>4390130</id></value></foulcommit>,<card><value><comment>y</comment><stats><ycards>1</ycards></stats><event_incident_typefk>70</event_incident_typefk><elapsed>31</elapsed><card_type>y</card_type><player1>37762</player1><sortorder>1</sortorder><team>8586</team><n>389</n><type>card</type><id>4389437</id></value><value><comment>y</comment><stats><ycards>1</ycards></stats><event_incident_typefk>70</event_incident_typefk><elapsed>34</elapsed><card_type>y</card_type><player1>276121</player1><sortorder>1</sortorder><team>8586</team><n>136</n><type>card</type><id>4389458</id></value><value><comment>y</comment><stats><ycards>1</ycards></stats><event_incident_typefk>70</event_incident_typefk><elapsed>66</elapsed><card_type>y</card_type><player1>23792</player1><sortorder>2</sortorder><team>8466</team><n>274</n><type>card</type><id>4389804</id></value><value><comment>y</comment><stats><ycards>1</ycards></stats><elapsed_plus>7</elapsed_plus><event_incident_typefk>70</event_incident_typefk><elapsed>90</elapsed><card_type>y</card_type><player1>95509</player1><sortorder>22</sortorder><team>8586</team><n>373</n><type>card</type><id>4390123</id></value></card>,<cross><value><stats><crosses>1</crosses></stats><event_incident_typefk>7</event_incident_typefk><coordinates><value>43</value><value>55</value></coordinates><elapsed>5</elapsed><subtype>cross</subtype><player1>276121</player1><sortorder>3</sortorder><team>8586</team><n>20</n><type>cross</type><id>4389212</id></value><value><stats><crosses>1</crosses></stats><event_incident_typefk>7</event_incident_typefk><coordinates><value>9</value><value>56</value></coordinates><elapsed>8</elapsed><subtype>cross</subtype><player1>361315</player1><sortorder>1</sortorder><team>8586</team><n>31</n><type>cross</type><id>4389237</id></value><value><stats><crosses>1</crosses></stats><event_incident_typefk>7</event_incident_typefk><coordinates><value>3</value><value>16</value></coordinates><elapsed>11</elapsed><subtype>cross</subtype><player1>46010</player1><sortorder>0</sortorder><team>8466</team><n>36</n><type>cross</type><id>4389258</id></value><value><stats><crosses>1</crosses></stats><event_incident_typefk>7</event_incident_typefk><coordinates><value>5</value><value>2</value></coordinates><elapsed>26</elapsed><subtype>cross</subtype><player1>46010</player1><sortorder>0</sortorder><team>8466</team><n>87</n><type>cross</type><id>4389383</id></value><value><stats><crosses>1</crosses></stats><event_incident_typefk>7</event_incident_typefk><coordinates><value>3</value><value>2</value></coordinates><elapsed>26</elapsed><subtype>cross</subtype><player1>46010</player1><sortorder>2</sortorder><team>8466</team><n>90</n><type>cross</type><id>4389387</id></value><value><stats><crosses>1</crosses></stats><event_incident_typefk>770</event_incident_typefk><coordinates><value>44</value><value>62</value></coordinates><elapsed>28</elapsed><subtype>cross</subtype><player1>276121</player1><sortorder>0</sortorder><team>8586</team><n>98</n><type>cross</type><id>4389404</id></value><value><stats><crosses>1</crosses></stats><event_incident_typefk>7</event_incident_typefk><coordinates><value>41</value><value>51</value></coordinates><elapsed>29</elapsed><subtype>cross</subtype><player1>500520</player1><sortorder>1</sortorder><team>8586</team><n>100</n><type>cross</type><id>4389411</id></value><value><stats><crosses>1</crosses></stats><event_incident_typefk>774</event_incident_typefk><coordinates><value>30</value><value>26</value></coordinates><elapsed>32</elapsed><subtype>cross</subtype><player1>279490</player1><sortorder>1</sortorder><team>8466</team><n>121</n><type>cross</type><id>4389439</id></value><value><stats><crosses>1</crosses></stats><event_incident_typefk>7</event_incident_typefk><coordinates><value>3</value><value>21</value></coordinates><elapsed>35</elapsed><subtype>cross</subtype><player1>46010</player1><sortorder>1</sortorder><team>8466</team><n>138</n><type>cross</type><id>4389470</id></value><value><stats><crosses>1</crosses></stats><event_incident_typefk>7</event_incident_typefk><coordinates><value>5</value><value>12</value></coordinates><elapsed>40</elapsed><subtype>cross</subtype><player1>46010</player1><sortorder>0</sortorder><team>8466</team><n>154</n><type>cross</type><id>4389498</id></value><value><stats><crosses>1</crosses></stats><event_incident_typefk>7</event_incident_typefk><coordinates><value>39</value><value>65</value></coordinates><elapsed>41</elapsed><subtype>cross</subtype><player1>110189</player1><sortorder>0</sortorder><team>8586</team><n>160</n><type>cross</type><id>4389508</id></value><value><stats><crosses>1</crosses></stats><event_incident_typefk>7</event_incident_typefk><coordinates><value>43</value><value>53</value></coordinates><elapsed>42</elapsed><subtype>cross</subtype><player1>500520</player1><sortorder>0</sortorder><team>8586</team><n>164</n><type>cross</type><id>4389517</id></value><value><stats><crosses>1</crosses></stats><event_incident_typefk>7</event_incident_typefk><coordinates><value>43</value><value>54</value></coordinates><elapsed>43</elapsed><subtype>cross</subtype><player1>276121</player1><sortorder>0</sortorder><team>8586</team><n>167</n><type>cross</type><id>4389523</id></value><value><stats><crosses>1</crosses></stats><event_incident_typefk>7</event_incident_typefk><coordinates><value>4</value><value>55</value></coordinates><elapsed>43</elapsed><subtype>cross</subtype><player1>361315</player1><sortorder>2</sortorder><team>8586</team><n>171</n><type>cross</type><id>4389527</id></value><value><stats><crosses>1</crosses></stats><elapsed_plus>1</elapsed_plus><event_incident_typefk>7</event_incident_typefk><coordinates><value>4</value><value>57</value></coordinates><elapsed>45</elapsed><subtype>cross</subtype><player1>361315</player1><sortorder>0</sortorder><team>8586</team><n>182</n><type>cross</type><id>4389549</id></value><value><stats><crosses>1</crosses></stats><event_incident_typefk>7</event_incident_typefk><coordinates><value>3</value><value>57</value></coordinates><elapsed>52</elapsed><subtype>cross</subtype><player1>361315</player1><sortorder>0</sortorder><team>8586</team><n>213</n><type>cross</type><id>4389697</id></value><value><stats><crosses>1</crosses></stats><event_incident_typefk>7</event_incident_typefk><coordinates><value>37</value><value>16</value></coordinates><elapsed>53</elapsed><subtype>cross</subtype><player1>279490</player1><sortorder>1</sortorder><team>8466</team><n>218</n><type>cross</type><id>4389709</id></value><value><stats><crosses>1</crosses></stats><event_incident_typefk>7</event_incident_typefk><coordinates><value>3</value><value>11</value></coordinates><elapsed>56</elapsed><subtype>cross</subtype><player1>46010</player1><sortorder>0</sortorder><team>8466</team><n>234</n><type>cross</type><id>4389734</id></value><value><stats><crosses>1</crosses></stats><event_incident_typefk>774</event_incident_typefk><coordinates><value>4</value><value>53</value></coordinates><elapsed>64</elapsed><subtype>cross</subtype><player1>174850</player1><sortorder>0</sortorder><team>8586</team><n>256</n><type>cross</type><id>4389785</id></value><value><stats><crosses>1</crosses></stats><event_incident_typefk>7</event_incident_typefk><coordinates><value>43</value><value>10</value></coordinates><elapsed>65</elapsed><subtype>cross</subtype><player1>23293</player1><sortorder>0</sortorder><team>8466</team><n>263</n><type>cross</type><id>4389792</id></value><value><stats><crosses>1</crosses></stats><event_incident_typefk>7</event_incident_typefk><coordinates><value>39</value><value>61</value></coordinates><elapsed>79</elapsed><subtype>cross</subtype><player1>157723</player1><sortorder>1</sortorder><team>8586</team><n>303</n><type>cross</type><id>4389889</id></value><value><stats><crosses>1</crosses></stats><event_incident_typefk>7</event_incident_typefk><coordinates><value>3</value><value>51</value></coordinates><elapsed>79</elapsed><subtype>cross</subtype><player1>361315</player1><sortorder>4</sortorder><team>8586</team><n>309</n><type>cross</type><id>4389894</id></value><value><stats><crosses>1</crosses></stats><event_incident_typefk>774</event_incident_typefk><coordinates><value>30</value><value>13</value></coordinates><elapsed>83</elapsed><subtype>cross</subtype><player1>46893</player1><sortorder>0</sortorder><team>8466</team><n>317</n><type>cross</type><id>4389912</id></value><value><stats><crosses>1</crosses></stats><event_incident_typefk>770</event_incident_typefk><coordinates><value>4</value><value>2</value></coordinates><elapsed>85</elapsed><subtype>cross</subtype><player1>46010</player1><sortorder>1</sortorder><team>8466</team><n>323</n><type>cross</type><id>4389934</id></value><value><stats><crosses>1</crosses></stats><elapsed_plus>2</elapsed_plus><event_incident_typefk>774</event_incident_typefk><coordinates><value>17</value><value>52</value></coordinates><elapsed>90</elapsed><subtype>cross</subtype><player1>157723</player1><sortorder>6</sortorder><team>8586</team><n>343</n><type>cross</type><id>4390030</id></value><value><stats><crosses>1</crosses></stats><elapsed_plus>3</elapsed_plus><event_incident_typefk>7</event_incident_typefk><coordinates><value>3</value><value>18</value></coordinates><elapsed>90</elapsed><subtype>cross</subtype><player1>502420</player1><sortorder>9</sortorder><team>8466</team><n>351</n><type>cross</type><id>4390052</id></value><value><stats><crosses>1</crosses></stats><elapsed_plus>4</elapsed_plus><event_incident_typefk>7</event_incident_typefk><coordinates><value>39</value><value>9</value></coordinates><elapsed>90</elapsed><subtype>cross</subtype><player1>26675</player1><sortorder>15</sortorder><team>8466</team><n>362</n><type>cross</type><id>4390079</id></value><value><stats><crosses>1</crosses></stats><elapsed_plus>5</elapsed_plus><event_incident_typefk>7</event_incident_typefk><coordinates><value>2</value><value>8</value></coordinates><elapsed>90</elapsed><subtype>cross</subtype><player1>23293</player1><sortorder>18</sortorder><team>8466</team><n>367</n><type>cross</type><id>4390102</id></value><value><stats><crosses>1</crosses></stats><elapsed_plus>7</elapsed_plus><event_incident_typefk>774</event_incident_typefk><coordinates><value>4</value><value>15</value></coordinates><elapsed>90</elapsed><subtype>cross</subtype><player1>26675</player1><sortorder>23</sortorder><team>8466</team><n>380</n><type>cross</type><id>4390138</id></value></cross>,<corner><value><stats><corners>1</corners></stats><event_incident_typefk>867</event_incident_typefk><coordinates><value>45</value><value>69</value></coordinates><elapsed>4</elapsed><subtype>cross_left</subtype><player1>157723</player1><sortorder>1</sortorder><team>8586</team><n>14</n><type>corner</type><id>4389204</id></value><value><stats><corners>1</corners></stats><event_incident_typefk>867</event_incident_typefk><coordinates><value>45</value><value>69</value></coordinates><elapsed>17</elapsed><subtype>cross_left</subtype><player1>157723</player1><sortorder>0</sortorder><team>8586</team><n>48</n><type>corner</type><id>4389300</id></value><value><stats><corners>1</corners></stats><event_incident_typefk>869</event_incident_typefk><coordinates><value>45</value><value>1</value></coordinates><elapsed>21</elapsed><subtype>cross_right</subtype><player1>279490</player1><sortorder>1</sortorder><team>8466</team><n>70</n><type>corner</type><id>4389336</id></value><value><stats><corners>1</corners></stats><event_incident_typefk>869</event_incident_typefk><coordinates><value>45</value><value>1</value></coordinates><elapsed>25</elapsed><subtype>cross_right</subtype><player1>279490</player1><sortorder>0</sortorder><team>8466</team><n>79</n><type>corner</type><id>4389373</id></value><value><stats><corners>1</corners></stats><event_incident_typefk>869</event_incident_typefk><coordinates><value>45</value><value>1</value></coordinates><elapsed>25</elapsed><subtype>cross_right</subtype><player1>279490</player1><sortorder>2</sortorder><team>8466</team><n>83</n><type>corner</type><id>4389380</id></value><value><stats><corners>1</corners></stats><event_incident_typefk>871</event_incident_typefk><coordinates><value>1</value><value>1</value></coordinates><elapsed>57</elapsed><subtype>short_left</subtype><player1>279490</player1><sortorder>1</sortorder><team>8466</team><n>237</n><type>corner</type><id>4389736</id></value><value><stats><corners>1</corners></stats><event_incident_typefk>869</event_incident_typefk><coordinates><value>1</value><value>69</value></coordinates><elapsed>58</elapsed><subtype>cross_right</subtype><player1>174850</player1><sortorder>2</sortorder><team>8586</team><n>246</n><type>corner</type><id>4389746</id></value><value><stats><corners>1</corners></stats><event_incident_typefk>867</event_incident_typefk><coordinates><value>1</value><value>1</value></coordinates><elapsed>77</elapsed><subtype>cross_left</subtype><player1>46893</player1><sortorder>0</sortorder><team>8466</team><n>299</n><type>corner</type><id>4389875</id></value><value><stats><corners>1</corners></stats><elapsed_plus>4</elapsed_plus><event_incident_typefk>869</event_incident_typefk><coordinates><value>45</value><value>1</value></coordinates><elapsed>90</elapsed><subtype>cross_right</subtype><player1>26675</player1><sortorder>12</sortorder><team>8466</team><n>356</n><type>corner</type><id>4390072</id></value><value><stats><corners>1</corners></stats><elapsed_plus>5</elapsed_plus><event_incident_typefk>869</event_incident_typefk><coordinates><value>45</value><value>1</value></coordinates><elapsed>90</elapsed><subtype>cross_right</subtype><player1>26675</player1><sortorder>17</sortorder><team>8466</team><n>364</n><type>corner</type><id>4390088</id></value><value><stats><corners>1</corners></stats><elapsed_plus>7</elapsed_plus><event_incident_typefk>867</event_incident_typefk><coordinates><value>1</value><value>1</value></coordinates><elapsed>90</elapsed><subtype>cross_left</subtype><player1>26675</player1><sortorder>25</sortorder><team>8466</team><n>382</n><type>corner</type><id>4390143</id></value></corner>,<possession><value><comment>38</comment><stats><homepos>38</homepos><awaypos>62</awaypos></stats><event_incident_typefk>352</event_incident_typefk><elapsed>21</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>62</awaypos><homepos>38</homepos><n>69</n><type>special</type><id>4389335</id></value><value><comment>40</comment><stats><homepos>40</homepos><awaypos>60</awaypos></stats><elapsed_plus>1</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>3</sortorder><awaypos>60</awaypos><homepos>40</homepos><n>186</n><type>special</type><id>4389554</id></value><value><comment>37</comment><stats><homepos>37</homepos><awaypos>63</awaypos></stats><event_incident_typefk>352</event_incident_typefk><elapsed>66</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>63</awaypos><homepos>37</homepos><n>272</n><type>special</type><id>4389798</id></value><value><comment>36</comment><stats><homepos>36</homepos><awaypos>64</awaypos></stats><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>3</sortorder><awaypos>64</awaypos><homepos>36</homepos><n>339</n><type>special</type><id>4390002</id></value></possession>,2.1,3.5,3.8,2.1,3.4,3.7,2.15,3.3,3.2,2.1,3.4,3.75,2.05,3.49,4.06,2.1,3.1,3.75,,,,2.1,3.4,3.9,,,,,,,4/25/2015,southampton,tottenhamhotspur
18645,18646,17642,17642,2012/2013,14,1256794,10211,7842,0,1,1.0,2.0,4.0,6.0,8.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,2.0,6.0,8.0,4.0,3.0,5.0,7.0,3.0,5.0,7.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,10.0,10.0,10.0,185908.0,280906.0,164230.0,210443.0,185701.0,280936.0,163827.0,186803.0,97512.0,364217.0,37580.0,128083.0,127888.0,211780.0,132898.0,163994.0,40182.0,150025.0,19264.0,95230.0,211821.0,96838.0,,,,,,,,,2.5,3.2,2.8,2.5,3.1,2.8,2.3,3.0,2.9,2.38,3.0,2.75,2.57,3.25,3.0,2.45,3.0,2.88,2.5,3.13,2.8,2.55,3.2,3.0,2.5,3.1,2.8,2.38,3.1,2.88,1/14/2013,scbeiramar,estorilpraia
